date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-02-12,2026,2,12,port2044,El Dekheila,Egypt,EGY,3,1,1,0,0,5,5,2192,0,957,0,0,3150,3150,9101,17320,0,0,0,26422,26422
2026-02-12,2026,2,12,port23,Alexandria,Egypt,EGY,3,2,1,0,1,6,7,23943,0,1854,0,0,25798,25798,12575,9459,613,0,212,22648,22860
2026-02-13,2026,2,13,port2044,El Dekheila,Egypt,EGY,1,1,0,0,1,2,3,0,26994,0,0,8615,26994,35609,6378,0,0,0,0,6378,6378
2026-02-13,2026,2,13,port23,Alexandria,Egypt,EGY,1,2,4,0,0,7,7,14979,49742,7473,0,0,72194,72194,0,3314,1840,0,0,5154,5154
2026-02-14,2026,2,14,port2044,El Dekheila,Egypt,EGY,4,3,1,0,0,8,8,17702,118542,0,0,0,136244,136244,9552,17829,3081,0,0,30463,30463
2026-02-14,2026,2,14,port23,Alexandria,Egypt,EGY,3,0,1,1,0,5,5,94771,0,1854,1704,0,98331,98331,38817,0,613,0,0,39431,39431
2026-02-15,2026,2,15,port2044,El Dekheila,Egypt,EGY,0,1,2,0,0,3,3,0,37474,3432,0,0,40907,40907,0,4840,1846,0,0,6687,6687
2026-02-15,2026,2,15,port23,Alexandria,Egypt,EGY,3,4,2,0,0,9,9,24002,137880,4127,0,0,166010,166010,25151,6628,0,0,0,31779,31779
2026-02-16,2026,2,16,port2044,El Dekheila,Egypt,EGY,1,0,1,0,1,2,3,0,0,9315,0,5905,9315,15220,1865,0,0,0,9098,1865,10964
2026-02-16,2026,2,16,port23,Alexandria,Egypt,EGY,4,6,2,3,2,15,17,23294,114688,2269,3780,36629,144033,180662,16792,9942,49,116,0,26901,26901
2026-02-17,2026,2,17,port2044,El Dekheila,Egypt,EGY,3,2,1,0,1,6,7,5561,65836,1703,0,0,73100,73100,2179,0,1060,0,1243,3240,4483
2026-02-17,2026,2,17,port23,Alexandria,Egypt,EGY,1,3,1,0,2,5,7,0,58083,0,0,0,58083,58083,21977,40187,134,0,0,62298,62298
2026-02-18,2026,2,18,port2044,El Dekheila,Egypt,EGY,0,0,0,0,1,0,1,0,0,0,0,33847,0,33847,0,0,0,0,0,0,0
2026-02-18,2026,2,18,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-19,2026,2,19,port2044,El Dekheila,Egypt,EGY,0,1,1,0,2,2,4,0,0,2301,0,11952,2301,14254,0,55772,0,0,29103,55772,84875
2026-02-19,2026,2,19,port23,Alexandria,Egypt,EGY,3,1,0,0,0,4,4,13498,23764,0,0,0,37263,37263,54246,3314,0,0,0,57560,57560
2026-02-20,2026,2,20,port2044,El Dekheila,Egypt,EGY,1,0,1,0,0,2,2,0,0,263,0,0,263,263,4400,0,0,0,0,4400,4400
2026-02-20,2026,2,20,port23,Alexandria,Egypt,EGY,4,3,5,0,2,12,14,28260,93449,12189,0,33553,133899,167453,30532,3314,4995,0,3978,38841,42819
2026-02-21,2026,2,21,port2044,El Dekheila,Egypt,EGY,4,0,0,0,0,4,4,2192,0,0,0,0,2192,2192,8992,0,0,0,0,8992,8992
2026-02-21,2026,2,21,port23,Alexandria,Egypt,EGY,5,3,2,0,2,10,12,71277,49195,1854,0,8654,122328,130983,32378,6628,1337,0,5283,40344,45628
2026-02-22,2026,2,22,port2044,El Dekheila,Egypt,EGY,1,1,0,0,0,2,2,0,0,0,0,0,0,0,11108,59349,0,0,0,70458,70458
2026-02-22,2026,2,22,port23,Alexandria,Egypt,EGY,3,3,1,0,0,7,7,21224,71294,2198,0,0,94716,94716,37180,9942,0,0,0,47123,47123
2026-02-23,2026,2,23,port2044,El Dekheila,Egypt,EGY,2,1,0,0,1,3,4,604,20875,0,0,14983,21479,36463,4501,0,0,0,17271,4501,21773
2026-02-23,2026,2,23,port23,Alexandria,Egypt,EGY,5,1,5,2,4,13,17,39115,27251,5371,2006,29757,73744,103502,16900,0,1966,146,7339,19013,26353
2026-02-24,2026,2,24,port2044,El Dekheila,Egypt,EGY,5,0,1,0,1,6,7,15853,0,1703,0,299,17556,17856,18374,0,1060,0,0,19434,19434
2026-02-24,2026,2,24,port23,Alexandria,Egypt,EGY,4,1,2,1,0,8,8,10612,23764,3953,1387,0,39718,39718,121044,3314,0,0,0,124358,124358
2026-02-25,2026,2,25,port2044,El Dekheila,Egypt,EGY,1,1,1,0,0,3,3,0,24949,1703,0,0,26652,26652,2328,0,1060,0,0,3388,3388
2026-02-25,2026,2,25,port23,Alexandria,Egypt,EGY,1,1,2,1,1,5,6,9909,0,0,0,8654,9909,18564,0,194,2113,0,3494,2308,5803
2026-02-26,2026,2,26,port2044,El Dekheila,Egypt,EGY,0,0,1,0,0,1,1,0,0,168,0,0,168,168,0,0,0,0,0,0,0
2026-02-26,2026,2,26,port23,Alexandria,Egypt,EGY,1,3,1,1,0,6,6,10612,73928,6529,2801,0,93870,93870,12575,6628,0,0,0,19203,19203
2026-02-27,2026,2,27,port2044,El Dekheila,Egypt,EGY,6,0,0,0,2,6,8,764,0,0,0,30973,764,31738,9154,0,0,0,37268,9154,46423
2026-02-27,2026,2,27,port23,Alexandria,Egypt,EGY,2,1,3,1,2,7,9,0,0,5923,467,1652,6391,8044,19706,27305,1227,0,7230,48239,55469
2026-02-28,2026,2,28,port2044,El Dekheila,Egypt,EGY,4,3,0,0,1,7,8,7321,136593,0,0,5905,143915,149820,0,57767,0,0,9098,57767,66866
2026-02-28,2026,2,28,port23,Alexandria,Egypt,EGY,5,2,4,1,1,12,13,44505,67583,1854,0,0,113943,113943,53629,3314,5490,0,4863,62434,67297
2026-03-01,2026,3,1,port2044,El Dekheila,Egypt,EGY,3,1,0,0,0,4,4,443,37474,0,0,0,37917,37917,3852,4840,0,0,0,8692,8692
2026-03-01,2026,3,1,port23,Alexandria,Egypt,EGY,3,1,5,0,0,9,9,22523,0,9954,0,0,32477,32477,23479,23805,2454,0,0,49739,49739
2026-03-02,2026,3,2,port2044,El Dekheila,Egypt,EGY,1,1,0,0,1,2,3,2105,51355,0,0,5905,53461,59366,0,0,0,0,9098,0,9098
2026-03-02,2026,3,2,port23,Alexandria,Egypt,EGY,5,2,6,1,2,14,16,52440,47529,26227,649,32006,126847,158854,12897,6628,1840,116,3494,21482,24977
2026-03-03,2026,3,3,port2044,El Dekheila,Egypt,EGY,2,0,0,0,0,2,2,3712,0,0,0,0,3712,3712,4981,0,0,0,0,4981,4981
2026-03-03,2026,3,3,port23,Alexandria,Egypt,EGY,5,2,5,0,1,12,13,15676,47529,4691,0,0,67897,67897,44659,6628,5361,0,950,56648,57599
2026-03-04,2026,3,4,port2044,El Dekheila,Egypt,EGY,2,2,0,0,2,4,6,2192,56119,0,0,5905,58311,64217,8873,4840,0,0,9098,13713,22812
2026-03-04,2026,3,4,port23,Alexandria,Egypt,EGY,3,2,3,0,0,8,8,17702,47529,3709,0,0,68942,68942,41154,6628,4515,0,0,52297,52297
2026-03-05,2026,3,5,port2044,El Dekheila,Egypt,EGY,2,2,2,0,0,6,6,4385,100054,3406,0,0,107846,107846,4359,0,2120,0,0,6480,6480
2026-03-05,2026,3,5,port23,Alexandria,Egypt,EGY,3,5,0,0,1,8,9,209112,113766,0,0,33204,322878,356083,9881,65059,0,0,0,74940,74940
2026-03-06,2026,3,6,port2044,El Dekheila,Egypt,EGY,2,1,1,0,2,4,6,2192,37474,7328,0,11810,46995,58806,4420,4840,0,0,18197,9260,27457
2026-03-06,2026,3,6,port23,Alexandria,Egypt,EGY,0,2,1,0,0,3,3,0,47529,406,0,0,47936,47936,0,6628,49,0,0,6678,6678
2026-03-07,2026,3,7,port2044,El Dekheila,Egypt,EGY,2,3,1,0,1,6,7,2192,203921,1703,0,0,207817,207817,5318,57841,1060,0,30422,64220,94643
2026-03-07,2026,3,7,port23,Alexandria,Egypt,EGY,3,1,6,2,1,12,13,7838,1170,6354,2178,0,17540,17540,23352,0,2792,116,689,26260,26949
2026-03-08,2026,3,8,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-08,2026,3,8,port23,Alexandria,Egypt,EGY,3,4,2,0,1,9,10,11926,138796,3709,0,10620,154432,165053,0,36347,1227,0,0,37575,37575
2026-03-09,2026,3,9,port2044,El Dekheila,Egypt,EGY,6,2,0,0,1,8,9,4022,98847,0,0,0,102870,102870,19594,0,0,0,9124,19594,28719
2026-03-09,2026,3,9,port23,Alexandria,Egypt,EGY,5,5,5,1,3,16,19,60685,155903,8256,649,222,225494,225717,29035,9942,1840,116,10494,40934,51429
2026-03-10,2026,3,10,port2044,El Dekheila,Egypt,EGY,3,0,3,0,2,6,8,5236,0,5287,0,9568,10524,20092,2382,0,1490,0,19397,3873,23271
2026-03-10,2026,3,10,port23,Alexandria,Egypt,EGY,4,1,3,1,3,9,12,11593,23764,5984,0,38614,41343,79958,111262,3314,1227,2859,773,118663,119436
2026-03-11,2026,3,11,port2044,El Dekheila,Egypt,EGY,3,2,1,0,1,6,7,0,74949,1703,0,0,76652,76652,9590,9680,1060,0,3331,20331,23663
2026-03-11,2026,3,11,port23,Alexandria,Egypt,EGY,4,2,4,0,2,10,12,21044,35756,11857,0,31240,68658,99898,47865,3314,8228,0,0,59407,59407
2026-03-12,2026,3,12,port2044,El Dekheila,Egypt,EGY,4,3,1,0,1,8,9,5366,75392,1977,0,0,82736,82736,3110,9680,0,0,8818,12791,21610
2026-03-12,2026,3,12,port23,Alexandria,Egypt,EGY,2,5,2,0,1,9,10,7838,107559,3709,0,0,119107,119107,41768,13256,1227,0,2445,56252,58697
2026-03-13,2026,3,13,port2044,El Dekheila,Egypt,EGY,1,1,1,0,1,3,4,2192,52995,1704,0,34037,56893,90930,2179,0,0,0,0,2179,2179
2026-03-13,2026,3,13,port23,Alexandria,Egypt,EGY,4,2,4,2,0,12,12,12397,30797,5564,6596,0,55356,55356,18485,28741,6480,0,0,53707,53707
2026-03-14,2026,3,14,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-14,2026,3,14,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-15,2026,3,15,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-15,2026,3,15,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-16,2026,3,16,port2044,El Dekheila,Egypt,EGY,3,6,2,0,1,11,12,11049,247591,1703,0,1123,260344,261468,11248,14520,3253,0,0,29022,29022
2026-03-16,2026,3,16,port23,Alexandria,Egypt,EGY,7,6,8,5,2,26,28,57541,101214,9669,0,27090,168425,195515,72684,9942,4639,0,2861,87266,90127
2026-03-17,2026,3,17,port2044,El Dekheila,Egypt,EGY,1,0,0,0,1,1,2,0,0,0,0,5905,0,5905,4400,0,0,0,9098,4400,13498
2026-03-17,2026,3,17,port23,Alexandria,Egypt,EGY,4,7,2,0,2,13,15,4240,124849,10118,0,8654,139208,147863,78570,41915,613,0,8019,121100,129120
2026-03-18,2026,3,18,port2044,El Dekheila,Egypt,EGY,1,1,2,0,1,4,5,0,37474,1729,0,5580,39204,44785,882,4840,4168,0,8578,9891,18469
2026-03-18,2026,3,18,port23,Alexandria,Egypt,EGY,4,1,0,1,2,6,8,38416,7017,0,1357,20903,46791,67694,33243,0,0,30,4863,33273,38137
2026-03-19,2026,3,19,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-19,2026,3,19,port23,Alexandria,Egypt,EGY,1,0,1,0,0,2,2,7838,0,1854,0,0,9692,9692,9881,0,613,0,0,10494,10494
2026-03-20,2026,3,20,port2044,El Dekheila,Egypt,EGY,1,0,0,0,0,1,1,0,0,0,0,0,0,0,15193,0,0,0,0,15193,15193
2026-03-20,2026,3,20,port23,Alexandria,Egypt,EGY,1,0,0,2,1,3,4,7838,0,0,8597,27090,16435,43526,9881,0,0,0,0,9881,9881
2026-03-21,2026,3,21,port2044,El Dekheila,Egypt,EGY,0,1,0,0,2,1,3,0,49917,0,0,0,49917,49917,0,0,0,0,55297,0,55297
2026-03-21,2026,3,21,port23,Alexandria,Egypt,EGY,0,3,0,0,1,3,4,0,47919,0,0,14362,47919,62282,0,6628,0,0,0,6628,6628
2026-03-22,2026,3,22,port2044,El Dekheila,Egypt,EGY,3,0,1,0,0,4,4,16421,0,0,0,0,16421,16421,5743,0,504,0,0,6247,6247
2026-03-22,2026,3,22,port23,Alexandria,Egypt,EGY,2,2,3,1,1,8,9,7937,81112,4457,3556,1652,97064,98716,20076,3314,1393,0,3978,24784,28762
2026-03-23,2026,3,23,port2044,El Dekheila,Egypt,EGY,5,4,0,0,1,9,10,7765,124969,0,0,29610,132734,162344,15892,62213,0,0,0,78106,78106
2026-03-23,2026,3,23,port23,Alexandria,Egypt,EGY,6,2,4,0,2,12,14,31352,82955,6557,0,27090,120865,147955,133921,0,1227,0,1715,135148,136864
2026-03-24,2026,3,24,port2044,El Dekheila,Egypt,EGY,4,1,0,0,1,5,6,26616,37474,0,0,5905,64090,69996,14139,4840,0,0,9098,18979,28077
2026-03-24,2026,3,24,port23,Alexandria,Egypt,EGY,6,6,2,2,3,16,19,70662,96983,16344,0,5006,183990,188997,70283,39488,5998,0,29737,115770,145508
2026-03-25,2026,3,25,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-25,2026,3,25,port23,Alexandria,Egypt,EGY,6,1,4,0,1,11,12,23514,10528,9301,0,35231,43344,78575,123040,0,1840,0,0,124881,124881
2026-03-26,2026,3,26,port2044,El Dekheila,Egypt,EGY,3,4,0,0,1,7,8,8767,63842,0,0,5905,72609,78515,2402,48218,0,0,9098,50620,59719
2026-03-26,2026,3,26,port23,Alexandria,Egypt,EGY,4,1,3,1,1,9,10,23514,23764,6005,0,0,53284,53284,29643,3314,1353,3201,1789,37511,39300
2026-03-27,2026,3,27,port2044,El Dekheila,Egypt,EGY,2,1,1,0,1,4,5,0,37474,1703,0,0,39177,39177,0,4840,1060,0,27496,5900,33397
2026-03-27,2026,3,27,port23,Alexandria,Egypt,EGY,6,2,1,0,1,9,10,161292,55154,17826,0,0,234272,234272,22380,0,0,0,3053,22380,25434
2026-03-28,2026,3,28,port2044,El Dekheila,Egypt,EGY,2,2,3,0,1,7,8,0,86275,212,0,0,86487,86487,4325,11645,6392,0,1557,22363,23921
2026-03-28,2026,3,28,port23,Alexandria,Egypt,EGY,1,1,3,0,0,5,5,7838,23764,6995,0,0,38598,38598,9881,3314,4955,0,0,18150,18150
2026-03-29,2026,3,29,port2044,El Dekheila,Egypt,EGY,2,0,0,0,0,2,2,3289,0,0,0,0,3289,3289,6727,0,0,0,0,6727,6727
2026-03-29,2026,3,29,port23,Alexandria,Egypt,EGY,2,1,1,0,0,4,4,48825,23764,0,0,0,72590,72590,10107,3314,3097,0,0,16519,16519
2026-03-30,2026,3,30,port2044,El Dekheila,Egypt,EGY,2,2,0,0,0,4,4,6625,168593,0,0,0,175219,175219,0,0,0,0,0,0,0
2026-03-30,2026,3,30,port23,Alexandria,Egypt,EGY,5,5,3,0,1,13,14,54428,108187,1573,0,27090,164188,191279,29643,41915,4309,0,0,75867,75867
2026-03-31,2026,3,31,port2044,El Dekheila,Egypt,EGY,5,1,2,0,1,8,9,3746,52830,1859,0,5905,58437,64343,13557,0,0,0,9098,13557,22656
2026-03-31,2026,3,31,port23,Alexandria,Egypt,EGY,5,4,2,1,1,12,13,16306,78861,2653,1872,1652,99694,101346,31951,9942,613,0,3978,42507,46485
2026-04-01,2026,4,1,port2044,El Dekheila,Egypt,EGY,2,4,1,0,1,7,8,2192,106836,1703,0,5905,110732,116638,3475,5415,1060,0,9098,9950,19049
2026-04-01,2026,4,1,port23,Alexandria,Egypt,EGY,1,2,3,1,1,7,8,7937,23764,20687,0,0,52389,52389,12082,3889,1479,0,0,17451,17451
2026-04-02,2026,4,2,port2044,El Dekheila,Egypt,EGY,2,1,0,0,2,3,5,2192,33814,0,0,8154,36006,44161,5082,11645,0,0,0,16728,16728
2026-04-02,2026,4,2,port23,Alexandria,Egypt,EGY,2,2,2,0,3,6,9,7838,38149,1854,0,35745,47842,83587,42622,10227,676,0,4571,53526,58097
2026-04-03,2026,4,3,port2044,El Dekheila,Egypt,EGY,1,4,0,0,0,5,5,2192,139061,0,0,0,141254,141254,2179,16052,0,0,0,18232,18232
2026-04-03,2026,4,3,port23,Alexandria,Egypt,EGY,5,2,3,0,1,10,11,15775,47529,3709,0,0,67015,67015,51025,6628,3531,0,4476,61184,65661
2026-04-04,2026,4,4,port2044,El Dekheila,Egypt,EGY,4,2,1,1,0,8,8,1045,33814,1729,0,0,36589,36589,17915,72486,786,0,0,91188,91188
2026-04-04,2026,4,4,port23,Alexandria,Egypt,EGY,3,2,0,1,1,6,7,27004,47529,0,2639,8654,77174,85829,48673,6628,0,0,3494,55301,58796
2026-04-05,2026,4,5,port2044,El Dekheila,Egypt,EGY,2,1,0,0,0,3,3,1017,37474,0,0,0,38492,38492,2727,4840,0,0,0,7568,7568
2026-04-05,2026,4,5,port23,Alexandria,Egypt,EGY,5,3,1,0,0,9,9,33553,71294,1542,0,0,106390,106390,30019,9942,739,0,0,40700,40700
2026-04-06,2026,4,6,port2044,El Dekheila,Egypt,EGY,3,3,2,0,1,8,9,6932,112423,3406,0,9568,122762,132331,1108,14520,2120,0,7144,17750,24895
2026-04-06,2026,4,6,port23,Alexandria,Egypt,EGY,3,8,8,1,0,20,20,18416,133208,9295,1357,0,162277,162277,87379,55815,5447,30,0,148673,148673
2026-04-07,2026,4,7,port2044,El Dekheila,Egypt,EGY,2,1,1,0,1,4,5,4385,37474,4695,0,0,46555,46555,4359,4840,0,0,33533,9200,42734
2026-04-07,2026,4,7,port23,Alexandria,Egypt,EGY,2,2,2,1,1,7,8,14621,47529,3709,2804,9685,68665,78350,12195,6628,1227,0,6693,20051,26744
2026-04-08,2026,4,8,port2044,El Dekheila,Egypt,EGY,2,3,2,0,1,7,8,2412,140533,3432,0,1228,146378,147607,91,4840,1846,0,0,6778,6778
2026-04-08,2026,4,8,port23,Alexandria,Egypt,EGY,3,4,5,0,1,12,13,11123,120810,8961,0,27090,140895,167986,38808,9942,3194,0,0,51945,51945
2026-04-09,2026,4,9,port2044,El Dekheila,Egypt,EGY,2,1,0,0,1,3,4,3951,37474,0,0,722,41425,42147,6356,4840,0,0,0,11197,11197
2026-04-09,2026,4,9,port23,Alexandria,Egypt,EGY,3,1,5,0,0,9,9,10482,23764,9193,0,0,43441,43441,19658,3314,2580,0,0,25552,25552
2026-04-10,2026,4,10,port2044,El Dekheila,Egypt,EGY,1,2,1,0,0,4,4,2192,74949,1703,0,0,78845,78845,2179,9680,1060,0,0,12921,12921
2026-04-10,2026,4,10,port23,Alexandria,Egypt,EGY,3,1,3,0,1,7,8,46707,23764,3709,0,7871,74181,82053,124748,3314,1227,0,2120,129289,131410
